,BOT_X,BOT_Y,CREW_X,CREW_Y,Optimal_Direction
3017,2,2,10,3,
3018,2,2,10,4,
3019,2,2,10,5,SE
3020,2,2,10,6,SW
3021,2,2,10,7,SE
3022,2,2,10,8,NW
3023,2,2,10,9,RIGHT
3024,2,2,10,10,NE
3025,2,3,0,0,DOWN
3026,2,3,0,1,
3027,2,3,0,2,DOWN
3028,2,3,0,3,LEFT
3029,2,3,0,4,
3030,2,3,0,5,DOWN
3031,2,3,0,6,SW
3032,2,3,0,7,SE
3033,2,3,0,8,STAY
3034,2,3,0,9,SE
3035,2,3,0,10,SW
3036,2,3,1,0,SW
3037,2,3,1,1,NE
3038,2,3,1,2,DOWN
3039,2,3,1,3,NE
3040,2,3,1,4,DOWN
3041,2,3,1,5,LEFT
3042,2,3,1,6,UP
3043,2,3,1,7,DOWN
3044,2,3,1,8,NE
3045,2,3,1,9,SE
3046,2,3,1,10,SE
3047,2,3,2,0,DOWN
3048,2,3,2,1,STAY
3049,2,3,2,2,NW
3050,2,3,2,3,
3051,2,3,2,4,
3052,2,3,2,5,NE
3053,2,3,2,6,SW
3054,2,3,2,7,NW
3055,2,3,2,8,LEFT
3056,2,3,2,9,STAY
3057,2,3,2,10,STAY
3058,2,3,3,0,NW
3059,2,3,3,1,SE
3060,2,3,3,2,NW
3061,2,3,3,3,NW
3062,2,3,3,4,STAY
3063,2,3,3,5,SW
3064,2,3,3,6,SW
3065,2,3,3,7,STAY
3066,2,3,3,8,STAY
3067,2,3,3,9,SE
3068,2,3,3,10,SW
3069,2,3,4,0,UP
3070,2,3,4,1,STAY
3071,2,3,4,2,UP
3072,2,3,4,3,LEFT
3073,2,3,4,4,
3074,2,3,4,5,NW
3075,2,3,4,6,
3076,2,3,4,7,UP
3077,2,3,4,8,SW
3078,2,3,4,9,DOWN
3079,2,3,4,10,SE
3080,2,3,5,0,DOWN
3081,2,3,5,1,
3082,2,3,5,2,NE
3083,2,3,5,3,SE
3084,2,3,5,4,SE
3085,2,3,5,5,STAY
3086,2,3,5,6,DOWN
3087,2,3,5,7,NE
3088,2,3,5,8,NE
3089,2,3,5,9,NE
3090,2,3,5,10,UP
3091,2,3,6,0,
3092,2,3,6,1,SW
3093,2,3,6,2,
3094,2,3,6,3,
3095,2,3,6,4,
3096,2,3,6,5,NW
3097,2,3,6,6,
3098,2,3,6,7,SW
3099,2,3,6,8,NW
3100,2,3,6,9,SW
3101,2,3,6,10,UP
3102,2,3,7,0,NW
3103,2,3,7,1,SE
3104,2,3,7,2,DOWN
3105,2,3,7,3,DOWN
3106,2,3,7,4,
3107,2,3,7,5,LEFT
3108,2,3,7,6,LEFT
3109,2,3,7,7,UP
3110,2,3,7,8,LEFT
3111,2,3,7,9,UP
3112,2,3,7,10,UP
3113,2,3,8,0,DOWN
3114,2,3,8,1,NE
3115,2,3,8,2,SE
3116,2,3,8,3,SW
3117,2,3,8,4,NW
3118,2,3,8,5,NE
3119,2,3,8,6,NE
3120,2,3,8,7,NE
3121,2,3,8,8,UP
3122,2,3,8,9,SE
3123,2,3,8,10,UP
3124,2,3,9,0,STAY
3125,2,3,9,1,NE
3126,2,3,9,2,NE
3127,2,3,9,3,NW
3128,2,3,9,4,SW
3129,2,3,9,5,NW
3130,2,3,9,6,UP
3131,2,3,9,7,NW
3132,2,3,9,8,STAY
3133,2,3,9,9,STAY
3134,2,3,9,10,UP
3135,2,3,10,0,NW
3136,2,3,10,1,STAY
3137,2,3,10,2,SW
3138,2,3,10,3,
3139,2,3,10,4,
3140,2,3,10,5,UP
3141,2,3,10,6,DOWN
3142,2,3,10,7,DOWN
3143,2,3,10,8,NW
3144,2,3,10,9,LEFT
3145,2,3,10,10,LEFT
3146,2,4,0,0,
3147,2,4,0,1,
3148,2,4,0,2,
3149,2,4,0,3,
3150,2,4,0,4,
3151,2,4,0,5,
3152,2,4,0,6,
3153,2,4,0,7,
3154,2,4,0,8,
3155,2,4,0,9,
3156,2,4,0,10,
3157,2,4,1,0,
3158,2,4,1,1,
3159,2,4,1,2,
3160,2,4,1,3,
3161,2,4,1,4,
3162,2,4,1,5,
3163,2,4,1,6,
3164,2,4,1,7,
3165,2,4,1,8,
3166,2,4,1,9,
3167,2,4,1,10,
3168,2,4,2,0,
3169,2,4,2,1,
3170,2,4,2,2,
3171,2,4,2,3,
3172,2,4,2,4,
3173,2,4,2,5,
3174,2,4,2,6,
3175,2,4,2,7,
3176,2,4,2,8,
3177,2,4,2,9,
3178,2,4,2,10,
3179,2,4,3,0,
3180,2,4,3,1,
3181,2,4,3,2,
3182,2,4,3,3,
3183,2,4,3,4,
3184,2,4,3,5,
3185,2,4,3,6,
3186,2,4,3,7,
3187,2,4,3,8,
3188,2,4,3,9,
3189,2,4,3,10,
3190,2,4,4,0,
3191,2,4,4,1,
3192,2,4,4,2,
3193,2,4,4,3,
3194,2,4,4,4,
3195,2,4,4,5,
3196,2,4,4,6,
3197,2,4,4,7,
3198,2,4,4,8,
3199,2,4,4,9,
3200,2,4,4,10,
3201,2,4,5,0,
3202,2,4,5,1,
3203,2,4,5,2,
3204,2,4,5,3,
3205,2,4,5,4,
3206,2,4,5,5,STAY
3207,2,4,5,6,
3208,2,4,5,7,
3209,2,4,5,8,
3210,2,4,5,9,
3211,2,4,5,10,
3212,2,4,6,0,
3213,2,4,6,1,
3214,2,4,6,2,
3215,2,4,6,3,
3216,2,4,6,4,
3217,2,4,6,5,
3218,2,4,6,6,
3219,2,4,6,7,
3220,2,4,6,8,
3221,2,4,6,9,
3222,2,4,6,10,
3223,2,4,7,0,
3224,2,4,7,1,
3225,2,4,7,2,
3226,2,4,7,3,
3227,2,4,7,4,
3228,2,4,7,5,
3229,2,4,7,6,
3230,2,4,7,7,
3231,2,4,7,8,
3232,2,4,7,9,
3233,2,4,7,10,
3234,2,4,8,0,
3235,2,4,8,1,
3236,2,4,8,2,
3237,2,4,8,3,
3238,2,4,8,4,
3239,2,4,8,5,
3240,2,4,8,6,
3241,2,4,8,7,
3242,2,4,8,8,
3243,2,4,8,9,
3244,2,4,8,10,
3245,2,4,9,0,
3246,2,4,9,1,
3247,2,4,9,2,
3248,2,4,9,3,
3249,2,4,9,4,
3250,2,4,9,5,
3251,2,4,9,6,
3252,2,4,9,7,
3253,2,4,9,8,
3254,2,4,9,9,
3255,2,4,9,10,
3256,2,4,10,0,
3257,2,4,10,1,
3258,2,4,10,2,
3259,2,4,10,3,
3260,2,4,10,4,
3261,2,4,10,5,
3262,2,4,10,6,
3263,2,4,10,7,
3264,2,4,10,8,
3265,2,4,10,9,
3266,2,4,10,10,
3267,2,5,0,0,RIGHT
3268,2,5,0,1,
3269,2,5,0,2,SW
3270,2,5,0,3,RIGHT
3271,2,5,0,4,
3272,2,5,0,5,NE
3273,2,5,0,6,SE
3274,2,5,0,7,RIGHT
3275,2,5,0,8,STAY
3276,2,5,0,9,SW
3277,2,5,0,10,NE
3278,2,5,1,0,UP
3279,2,5,1,1,SE
3280,2,5,1,2,SE
3281,2,5,1,3,NW
3282,2,5,1,4,DOWN
3283,2,5,1,5,SW
3284,2,5,1,6,DOWN
3285,2,5,1,7,NE
3286,2,5,1,8,SE
3287,2,5,1,9,DOWN
3288,2,5,1,10,SE
3289,2,5,2,0,UP
3290,2,5,2,1,NW
3291,2,5,2,2,NW
3292,2,5,2,3,UP
3293,2,5,2,4,
3294,2,5,2,5,
3295,2,5,2,6,STAY
3296,2,5,2,7,SW
3297,2,5,2,8,NE
3298,2,5,2,9,NW
3299,2,5,2,10,NE
3300,2,5,3,0,SW
3301,2,5,3,1,SE
3302,2,5,3,2,RIGHT
3303,2,5,3,3,SW
3304,2,5,3,4,STAY
3305,2,5,3,5,SW
3306,2,5,3,6,NE
3307,2,5,3,7,STAY
3308,2,5,3,8,RIGHT
3309,2,5,3,9,NW
3310,2,5,3,10,DOWN
3311,2,5,4,0,NW
3312,2,5,4,1,NW
3313,2,5,4,2,DOWN
3314,2,5,4,3,RIGHT
3315,2,5,4,4,
3316,2,5,4,5,DOWN
3317,2,5,4,6,
3318,2,5,4,7,RIGHT
3319,2,5,4,8,UP
3320,2,5,4,9,SW
3321,2,5,4,10,DOWN
3322,2,5,5,0,SE
3323,2,5,5,1,
3324,2,5,5,2,UP
3325,2,5,5,3,SE
3326,2,5,5,4,RIGHT
3327,2,5,5,5,STAY
3328,2,5,5,6,SE
3329,2,5,5,7,SW
3330,2,5,5,8,SE
3331,2,5,5,9,RIGHT
3332,2,5,5,10,UP
3333,2,5,6,0,
3334,2,5,6,1,NW
3335,2,5,6,2,
3336,2,5,6,3,
3337,2,5,6,4,
3338,2,5,6,5,STAY
3339,2,5,6,6,
3340,2,5,6,7,NW
3341,2,5,6,8,DOWN
3342,2,5,6,9,SE
3343,2,5,6,10,STAY
3344,2,5,7,0,NE
3345,2,5,7,1,DOWN
3346,2,5,7,2,DOWN
3347,2,5,7,3,SE
3348,2,5,7,4,
3349,2,5,7,5,SW
3350,2,5,7,6,RIGHT
3351,2,5,7,7,NW
3352,2,5,7,8,NW
3353,2,5,7,9,UP
3354,2,5,7,10,STAY
3355,2,5,8,0,SE
3356,2,5,8,1,SW
3357,2,5,8,2,NW
3358,2,5,8,3,NE
3359,2,5,8,4,DOWN
3360,2,5,8,5,UP
3361,2,5,8,6,NE
3362,2,5,8,7,SW
3363,2,5,8,8,NE
3364,2,5,8,9,SE
3365,2,5,8,10,RIGHT
3366,2,5,9,0,NE
3367,2,5,9,1,UP
3368,2,5,9,2,SW
3369,2,5,9,3,STAY
3370,2,5,9,4,UP
3371,2,5,9,5,UP
3372,2,5,9,6,RIGHT
3373,2,5,9,7,NW
3374,2,5,9,8,NW
3375,2,5,9,9,STAY
3376,2,5,9,10,SE
3377,2,5,10,0,SW
3378,2,5,10,1,STAY
3379,2,5,10,2,STAY
3380,2,5,10,3,
3381,2,5,10,4,
3382,2,5,10,5,DOWN
3383,2,5,10,6,RIGHT
3384,2,5,10,7,SE
3385,2,5,10,8,SW
3386,2,5,10,9,UP
3387,2,5,10,10,RIGHT
3388,2,6,0,0,STAY
3389,2,6,0,1,
3390,2,6,0,2,STAY
3391,2,6,0,3,UP
3392,2,6,0,4,
3393,2,6,0,5,STAY
3394,2,6,0,6,SE
3395,2,6,0,7,NW
3396,2,6,0,8,STAY
3397,2,6,0,9,NW
3398,2,6,0,10,NE
3399,2,6,1,0,SW
3400,2,6,1,1,NW
3401,2,6,1,2,NW
3402,2,6,1,3,DOWN
3403,2,6,1,4,UP
3404,2,6,1,5,RIGHT
3405,2,6,1,6,SW
3406,2,6,1,7,SE
3407,2,6,1,8,SW
3408,2,6,1,9,UP
3409,2,6,1,10,UP
3410,2,6,2,0,DOWN
3411,2,6,2,1,RIGHT
3412,2,6,2,2,NE
3413,2,6,2,3,SW
3414,2,6,2,4,
3415,2,6,2,5,RIGHT
3416,2,6,2,6,
3417,2,6,2,7,UP
3418,2,6,2,8,SE
3419,2,6,2,9,SE
3420,2,6,2,10,LEFT
3421,2,6,3,0,STAY
3422,2,6,3,1,DOWN
3423,2,6,3,2,NE
3424,2,6,3,3,UP
3425,2,6,3,4,RIGHT
3426,2,6,3,5,DOWN
3427,2,6,3,6,RIGHT
3428,2,6,3,7,UP
3429,2,6,3,8,SW
3430,2,6,3,9,NE
3431,2,6,3,10,STAY
3432,2,6,4,0,NW
3433,2,6,4,1,SW
3434,2,6,4,2,STAY
3435,2,6,4,3,SW
3436,2,6,4,4,
3437,2,6,4,5,SE
3438,2,6,4,6,
3439,2,6,4,7,LEFT
3440,2,6,4,8,STAY
3441,2,6,4,9,RIGHT
3442,2,6,4,10,LEFT
3443,2,6,5,0,RIGHT
3444,2,6,5,1,
3445,2,6,5,2,NE
3446,2,6,5,3,SW
3447,2,6,5,4,NW
3448,2,6,5,5,STAY
3449,2,6,5,6,LEFT
3450,2,6,5,7,SE
3451,2,6,5,8,LEFT
3452,2,6,5,9,DOWN
3453,2,6,5,10,LEFT
3454,2,6,6,0,
3455,2,6,6,1,UP
3456,2,6,6,2,
3457,2,6,6,3,
3458,2,6,6,4,
3459,2,6,6,5,SW
3460,2,6,6,6,
3461,2,6,6,7,UP
3462,2,6,6,8,SE
3463,2,6,6,9,STAY
3464,2,6,6,10,STAY
3465,2,6,7,0,DOWN
3466,2,6,7,1,SE
3467,2,6,7,2,RIGHT
3468,2,6,7,3,DOWN
3469,2,6,7,4,
3470,2,6,7,5,RIGHT
3471,2,6,7,6,UP
3472,2,6,7,7,NE
3473,2,6,7,8,NE
3474,2,6,7,9,NW
3475,2,6,7,10,LEFT
3476,2,6,8,0,UP
3477,2,6,8,1,NE
3478,2,6,8,2,UP
3479,2,6,8,3,NE
3480,2,6,8,4,NE
3481,2,6,8,5,SE
3482,2,6,8,6,SW
3483,2,6,8,7,SW
3484,2,6,8,8,LEFT
3485,2,6,8,9,SE
3486,2,6,8,10,NW
3487,2,6,9,0,STAY
3488,2,6,9,1,UP
3489,2,6,9,2,RIGHT
3490,2,6,9,3,LEFT
3491,2,6,9,4,NW
3492,2,6,9,5,RIGHT
3493,2,6,9,6,UP
3494,2,6,9,7,UP
3495,2,6,9,8,DOWN
3496,2,6,9,9,NE
3497,2,6,9,10,DOWN
3498,2,6,10,0,SE
3499,2,6,10,1,SE
3500,2,6,10,2,NW
3501,2,6,10,3,
3502,2,6,10,4,
3503,2,6,10,5,STAY
3504,2,6,10,6,SE
3505,2,6,10,7,DOWN
3506,2,6,10,8,SW
3507,2,6,10,9,STAY
3508,2,6,10,10,NW
3509,2,7,0,0,SE
3510,2,7,0,1,
3511,2,7,0,2,SE
3512,2,7,0,3,UP
3513,2,7,0,4,
3514,2,7,0,5,SE
3515,2,7,0,6,NE
3516,2,7,0,7,STAY
3517,2,7,0,8,RIGHT
3518,2,7,0,9,LEFT
3519,2,7,0,10,STAY
3520,2,7,1,0,LEFT
3521,2,7,1,1,SE
3522,2,7,1,2,NE
3523,2,7,1,3,STAY
3524,2,7,1,4,NE
3525,2,7,1,5,DOWN
3526,2,7,1,6,NE
3527,2,7,1,7,RIGHT
3528,2,7,1,8,LEFT
3529,2,7,1,9,NW
3530,2,7,1,10,NW
3531,2,7,2,0,NW
3532,2,7,2,1,LEFT
3533,2,7,2,2,NW
3534,2,7,2,3,NE
3535,2,7,2,4,
3536,2,7,2,5,DOWN
3537,2,7,2,6,DOWN
3538,2,7,2,7,
3539,2,7,2,8,NE
3540,2,7,2,9,STAY
3541,2,7,2,10,RIGHT
3542,2,7,3,0,RIGHT
3543,2,7,3,1,NW
3544,2,7,3,2,NE
3545,2,7,3,3,LEFT
3546,2,7,3,4,SE
3547,2,7,3,5,NW
3548,2,7,3,6,STAY
3549,2,7,3,7,UP
3550,2,7,3,8,UP
3551,2,7,3,9,UP
3552,2,7,3,10,NW
3553,2,7,4,0,NE
3554,2,7,4,1,UP
3555,2,7,4,2,NE
3556,2,7,4,3,NW
3557,2,7,4,4,
3558,2,7,4,5,UP
3559,2,7,4,6,
3560,2,7,4,7,SE
3561,2,7,4,8,LEFT
3562,2,7,4,9,STAY
3563,2,7,4,10,LEFT
3564,2,7,5,0,RIGHT
3565,2,7,5,1,
3566,2,7,5,2,STAY
3567,2,7,5,3,DOWN
3568,2,7,5,4,SW
3569,2,7,5,5,STAY
3570,2,7,5,6,SW
3571,2,7,5,7,STAY
3572,2,7,5,8,DOWN
3573,2,7,5,9,SW
3574,2,7,5,10,SE
3575,2,7,6,0,
3576,2,7,6,1,UP
3577,2,7,6,2,
3578,2,7,6,3,
3579,2,7,6,4,
3580,2,7,6,5,UP
3581,2,7,6,6,
3582,2,7,6,7,STAY
3583,2,7,6,8,LEFT
3584,2,7,6,9,UP
3585,2,7,6,10,UP
3586,2,7,7,0,LEFT
3587,2,7,7,1,NE
3588,2,7,7,2,NE
3589,2,7,7,3,NW
3590,2,7,7,4,
3591,2,7,7,5,DOWN
3592,2,7,7,6,SE
3593,2,7,7,7,RIGHT
3594,2,7,7,8,RIGHT
3595,2,7,7,9,NW
3596,2,7,7,10,UP
3597,2,7,8,0,SW
3598,2,7,8,1,NW
3599,2,7,8,2,DOWN
3600,2,7,8,3,SE
3601,2,7,8,4,NE
3602,2,7,8,5,RIGHT
3603,2,7,8,6,LEFT
3604,2,7,8,7,SE
3605,2,7,8,8,NE
3606,2,7,8,9,NE
3607,2,7,8,10,LEFT
3608,2,7,9,0,UP
3609,2,7,9,1,NW
3610,2,7,9,2,RIGHT
3611,2,7,9,3,UP
3612,2,7,9,4,SE
3613,2,7,9,5,UP
3614,2,7,9,6,UP
3615,2,7,9,7,SE
3616,2,7,9,8,UP
3617,2,7,9,9,DOWN
3618,2,7,9,10,STAY
3619,2,7,10,0,STAY
3620,2,7,10,1,SW
3621,2,7,10,2,SW
3622,2,7,10,3,
3623,2,7,10,4,
3624,2,7,10,5,SW
3625,2,7,10,6,NW
3626,2,7,10,7,NW
3627,2,7,10,8,NW
3628,2,7,10,9,NW
3629,2,7,10,10,NW
3630,2,8,0,0,STAY
3631,2,8,0,1,
3632,2,8,0,2,RIGHT
3633,2,8,0,3,NW
3634,2,8,0,4,
3635,2,8,0,5,SE
3636,2,8,0,6,SE
3637,2,8,0,7,LEFT
3638,2,8,0,8,SW
3639,2,8,0,9,LEFT
3640,2,8,0,10,STAY
3641,2,8,1,0,LEFT
3642,2,8,1,1,RIGHT
3643,2,8,1,2,LEFT
3644,2,8,1,3,SW
3645,2,8,1,4,DOWN
3646,2,8,1,5,DOWN
3647,2,8,1,6,NE
3648,2,8,1,7,SW
3649,2,8,1,8,SE
3650,2,8,1,9,NW
3651,2,8,1,10,SE
3652,2,8,2,0,STAY
3653,2,8,2,1,UP
3654,2,8,2,2,STAY
3655,2,8,2,3,SE
3656,2,8,2,4,
3657,2,8,2,5,UP
3658,2,8,2,6,DOWN
3659,2,8,2,7,SE
3660,2,8,2,8,
3661,2,8,2,9,DOWN
3662,2,8,2,10,UP
3663,2,8,3,0,LEFT
3664,2,8,3,1,DOWN
3665,2,8,3,2,LEFT
3666,2,8,3,3,DOWN
3667,2,8,3,4,STAY
3668,2,8,3,5,SW
3669,2,8,3,6,STAY
3670,2,8,3,7,NE
3671,2,8,3,8,NE
3672,2,8,3,9,NE
3673,2,8,3,10,SW
3674,2,8,4,0,SW
3675,2,8,4,1,RIGHT
3676,2,8,4,2,SW
3677,2,8,4,3,STAY
3678,2,8,4,4,
3679,2,8,4,5,UP
3680,2,8,4,6,
3681,2,8,4,7,NE
3682,2,8,4,8,NE
3683,2,8,4,9,DOWN
3684,2,8,4,10,LEFT
3685,2,8,5,0,RIGHT
3686,2,8,5,1,
3687,2,8,5,2,STAY
3688,2,8,5,3,STAY
3689,2,8,5,4,SE
3690,2,8,5,5,STAY
3691,2,8,5,6,LEFT
3692,2,8,5,7,NE
3693,2,8,5,8,STAY
3694,2,8,5,9,LEFT
3695,2,8,5,10,DOWN
3696,2,8,6,0,
3697,2,8,6,1,SW
3698,2,8,6,2,
3699,2,8,6,3,
3700,2,8,6,4,
3701,2,8,6,5,UP
3702,2,8,6,6,
3703,2,8,6,7,STAY
3704,2,8,6,8,SW
3705,2,8,6,9,RIGHT
3706,2,8,6,10,RIGHT
3707,2,8,7,0,NE
3708,2,8,7,1,SW
3709,2,8,7,2,RIGHT
3710,2,8,7,3,RIGHT
3711,2,8,7,4,
3712,2,8,7,5,SE
3713,2,8,7,6,RIGHT
3714,2,8,7,7,LEFT
3715,2,8,7,8,UP
3716,2,8,7,9,DOWN
3717,2,8,7,10,SE
3718,2,8,8,0,RIGHT
3719,2,8,8,1,RIGHT
3720,2,8,8,2,DOWN
3721,2,8,8,3,DOWN
3722,2,8,8,4,SW
3723,2,8,8,5,NE
3724,2,8,8,6,STAY
3725,2,8,8,7,STAY
3726,2,8,8,8,LEFT
3727,2,8,8,9,NE
3728,2,8,8,10,SE
3729,2,8,9,0,STAY
3730,2,8,9,1,LEFT
3731,2,8,9,2,NW
3732,2,8,9,3,STAY
3733,2,8,9,4,NE
3734,2,8,9,5,NE
3735,2,8,9,6,DOWN
3736,2,8,9,7,STAY
3737,2,8,9,8,RIGHT
3738,2,8,9,9,UP
3739,2,8,9,10,NE
3740,2,8,10,0,NW
3741,2,8,10,1,LEFT
3742,2,8,10,2,RIGHT
3743,2,8,10,3,
3744,2,8,10,4,
3745,2,8,10,5,RIGHT
3746,2,8,10,6,UP
3747,2,8,10,7,NE
3748,2,8,10,8,LEFT
3749,2,8,10,9,UP
3750,2,8,10,10,UP
3751,2,9,0,0,NW
3752,2,9,0,1,
3753,2,9,0,2,NW
3754,2,9,0,3,UP
3755,2,9,0,4,
3756,2,9,0,5,NE
3757,2,9,0,6,STAY
3758,2,9,0,7,RIGHT
3759,2,9,0,8,SW
3760,2,9,0,9,SW
3761,2,9,0,10,UP
3762,2,9,1,0,SE
3763,2,9,1,1,NE
3764,2,9,1,2,DOWN
3765,2,9,1,3,UP
3766,2,9,1,4,NE
3767,2,9,1,5,STAY
3768,2,9,1,6,DOWN
3769,2,9,1,7,RIGHT
3770,2,9,1,8,NE
3771,2,9,1,9,RIGHT
3772,2,9,1,10,RIGHT
3773,2,9,2,0,SE
3774,2,9,2,1,DOWN
3775,2,9,2,2,SE
3776,2,9,2,3,DOWN
3777,2,9,2,4,
3778,2,9,2,5,DOWN
3779,2,9,2,6,RIGHT
3780,2,9,2,7,RIGHT
3781,2,9,2,8,NW
3782,2,9,2,9,
3783,2,9,2,10,NW
3784,2,9,3,0,NE
3785,2,9,3,1,SW
3786,2,9,3,2,NE
3787,2,9,3,3,SE
3788,2,9,3,4,SW
3789,2,9,3,5,RIGHT
3790,2,9,3,6,SE
3791,2,9,3,7,UP
3792,2,9,3,8,NE
3793,2,9,3,9,LEFT
3794,2,9,3,10,SW
3795,2,9,4,0,LEFT
3796,2,9,4,1,SE
3797,2,9,4,2,SW
3798,2,9,4,3,RIGHT
3799,2,9,4,4,
3800,2,9,4,5,SE
3801,2,9,4,6,
3802,2,9,4,7,NE
3803,2,9,4,8,LEFT
3804,2,9,4,9,SE
3805,2,9,4,10,NW
3806,2,9,5,0,NE
3807,2,9,5,1,
3808,2,9,5,2,SW
3809,2,9,5,3,SW
3810,2,9,5,4,STAY
3811,2,9,5,5,STAY
3812,2,9,5,6,SE
3813,2,9,5,7,NE
3814,2,9,5,8,LEFT
3815,2,9,5,9,NW
3816,2,9,5,10,LEFT
3817,2,9,6,0,
3818,2,9,6,1,LEFT
3819,2,9,6,2,
3820,2,9,6,3,
3821,2,9,6,4,
3822,2,9,6,5,SE
3823,2,9,6,6,
3824,2,9,6,7,RIGHT
3825,2,9,6,8,RIGHT
3826,2,9,6,9,RIGHT
3827,2,9,6,10,UP
3828,2,9,7,0,SW
3829,2,9,7,1,LEFT
3830,2,9,7,2,SE
3831,2,9,7,3,NW
3832,2,9,7,4,
3833,2,9,7,5,NW
3834,2,9,7,6,DOWN
3835,2,9,7,7,DOWN
3836,2,9,7,8,LEFT
3837,2,9,7,9,SW
3838,2,9,7,10,UP
3839,2,9,8,0,SE
3840,2,9,8,1,STAY
3841,2,9,8,2,SW
3842,2,9,8,3,LEFT
3843,2,9,8,4,LEFT
3844,2,9,8,5,NE
3845,2,9,8,6,NW
3846,2,9,8,7,UP
3847,2,9,8,8,UP
3848,2,9,8,9,LEFT
3849,2,9,8,10,UP
3850,2,9,9,0,STAY
3851,2,9,9,1,UP
3852,2,9,9,2,SW
3853,2,9,9,3,NE
3854,2,9,9,4,DOWN
3855,2,9,9,5,NW
3856,2,9,9,6,NE
3857,2,9,9,7,LEFT
3858,2,9,9,8,RIGHT
3859,2,9,9,9,SW
3860,2,9,9,10,SW
3861,2,9,10,0,NE
3862,2,9,10,1,NE
3863,2,9,10,2,NE
3864,2,9,10,3,
3865,2,9,10,4,
3866,2,9,10,5,RIGHT
3867,2,9,10,6,RIGHT
3868,2,9,10,7,RIGHT
3869,2,9,10,8,DOWN
3870,2,9,10,9,LEFT
3871,2,9,10,10,RIGHT
3872,2,10,0,0,LEFT
3873,2,10,0,1,
3874,2,10,0,2,LEFT
3875,2,10,0,3,STAY
3876,2,10,0,4,
3877,2,10,0,5,NW
3878,2,10,0,6,SW
3879,2,10,0,7,NW
3880,2,10,0,8,NW
3881,2,10,0,9,STAY
3882,2,10,0,10,LEFT
3883,2,10,1,0,DOWN
3884,2,10,1,1,SW
3885,2,10,1,2,LEFT
3886,2,10,1,3,UP
3887,2,10,1,4,STAY
3888,2,10,1,5,SW
3889,2,10,1,6,UP
3890,2,10,1,7,DOWN
3891,2,10,1,8,STAY
3892,2,10,1,9,UP
3893,2,10,1,10,LEFT
3894,2,10,2,0,STAY
3895,2,10,2,1,DOWN
3896,2,10,2,2,NW
3897,2,10,2,3,LEFT
3898,2,10,2,4,
3899,2,10,2,5,UP
3900,2,10,2,6,DOWN
3901,2,10,2,7,UP
3902,2,10,2,8,DOWN
3903,2,10,2,9,SW
3904,2,10,2,10,
3905,2,10,3,0,DOWN
3906,2,10,3,1,NW
3907,2,10,3,2,UP
3908,2,10,3,3,SW
3909,2,10,3,4,STAY
3910,2,10,3,5,STAY
3911,2,10,3,6,DOWN
3912,2,10,3,7,NW
3913,2,10,3,8,LEFT
3914,2,10,3,9,STAY
3915,2,10,3,10,NW
3916,2,10,4,0,UP
3917,2,10,4,1,UP
3918,2,10,4,2,LEFT
3919,2,10,4,3,DOWN
3920,2,10,4,4,
3921,2,10,4,5,LEFT
3922,2,10,4,6,
3923,2,10,4,7,LEFT
3924,2,10,4,8,LEFT
3925,2,10,4,9,LEFT
3926,2,10,4,10,NW
3927,2,10,5,0,SW
3928,2,10,5,1,
3929,2,10,5,2,NW
3930,2,10,5,3,SW
3931,2,10,5,4,LEFT
3932,2,10,5,5,STAY
3933,2,10,5,6,NW
3934,2,10,5,7,SW
3935,2,10,5,8,SW
3936,2,10,5,9,DOWN
3937,2,10,5,10,DOWN
3938,2,10,6,0,
3939,2,10,6,1,DOWN
3940,2,10,6,2,
3941,2,10,6,3,
3942,2,10,6,4,
3943,2,10,6,5,DOWN
3944,2,10,6,6,
3945,2,10,6,7,LEFT
3946,2,10,6,8,DOWN
3947,2,10,6,9,LEFT
3948,2,10,6,10,LEFT
3949,2,10,7,0,NW
3950,2,10,7,1,SW
3951,2,10,7,2,DOWN
3952,2,10,7,3,LEFT
3953,2,10,7,4,
3954,2,10,7,5,NW
3955,2,10,7,6,DOWN
3956,2,10,7,7,UP
3957,2,10,7,8,SW
3958,2,10,7,9,SW
3959,2,10,7,10,STAY
3960,2,10,8,0,UP
3961,2,10,8,1,UP
3962,2,10,8,2,STAY
3963,2,10,8,3,STAY
3964,2,10,8,4,DOWN
3965,2,10,8,5,SW
3966,2,10,8,6,NW
3967,2,10,8,7,LEFT
3968,2,10,8,8,STAY
3969,2,10,8,9,STAY
3970,2,10,8,10,STAY
3971,2,10,9,0,NW
3972,2,10,9,1,SW
3973,2,10,9,2,STAY
3974,2,10,9,3,NW
3975,2,10,9,4,DOWN
3976,2,10,9,5,STAY
3977,2,10,9,6,LEFT
3978,2,10,9,7,UP
3979,2,10,9,8,UP
3980,2,10,9,9,LEFT
3981,2,10,9,10,LEFT
3982,2,10,10,0,STAY
3983,2,10,10,1,LEFT
3984,2,10,10,2,NW
3985,2,10,10,3,
3986,2,10,10,4,
3987,2,10,10,5,SW
3988,2,10,10,6,DOWN
3989,2,10,10,7,STAY
3990,2,10,10,8,DOWN
3991,2,10,10,9,STAY
3992,2,10,10,10,STAY
3993,3,0,0,0,SE
3994,3,0,0,1,
3995,3,0,0,2,SE
3996,3,0,0,3,NE
3997,3,0,0,4,
3998,3,0,0,5,SE
3999,3,0,0,6,DOWN
4000,3,0,0,7,UP
4001,3,0,0,8,RIGHT
